,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,intersection_street_1,intersection_street_2,landmark,vehicle_type,closed_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp,due_date,taxi_company_borough
1386,59864623,2023-12-28T20:09:32.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,76 ST NICHOLAS PLACE,ST NICHOLAS PLACE,,,ADDRESS,NEW YORK,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-12-28T00:00:00.000,09 MANHATTAN,1020540079,MANHATTAN,1000634,241478,MOBILE,Unspecified,MANHATTAN,40.829461589531974,-73.94079691863257,"{'latitude': '40.829461589531974', 'longitude': '-73.94079691863257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,36,19,19,,,,,,,,,,,,
1387,59864319,2023-12-28T20:08:52.000,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11103,41-12 BROADWAY,BROADWAY,41 STREET,42 STREET,ADDRESS,ASTORIA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T20:29:47.000,01 QUEENS,4006770038,QUEENS,1007023,215593,ONLINE,Unspecified,QUEENS,40.75840013768475,-73.91779824823908,"{'latitude': '40.75840013768475', 'longitude': '-73.91779824823908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860,39,3,33,72,72,41 STREET,42 STREET,BROADWAY,,2023-12-28T20:29:41.000,,,,,,,
1388,59867174,2023-12-28T20:08:36.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,,In Progress,,,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,16,EAST  123 STREET,EAST  124 STREET,2 AVENUE,,,,,,,,,
1389,59865526,2023-12-28T20:08:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,27 ALLEN STREET,ALLEN STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T20:39:05.000,03 MANHATTAN,1003000024,MANHATTAN,986405,199993,MOBILE,Unspecified,MANHATTAN,40.71561106179875,-73.99222627559062,"{'latitude': '40.71561106179875', 'longitude': '-73.99222627559062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,2,2,CANAL STREET,HESTER STREET,ALLEN STREET,,2023-12-28T20:39:02.000,,,,,,,
1390,59864267,2023-12-28T20:08:18.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10003,334 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T20:36:18.000,03 MANHATTAN,1004550024,MANHATTAN,988817,205871,ONLINE,Unspecified,MANHATTAN,40.73174383124967,-73.98352148730712,"{'latitude': '40.73174383124967', 'longitude': '-73.98352148730712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,2 AVENUE,1 AVENUE,EAST   14 STREET,,2023-12-28T20:36:14.000,,,,,,,
1391,59869358,2023-12-28T20:08:09.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10305,25 LAKEVIEW TERRACE,LAKEVIEW TERRACE,LAKESIDE PLACE,HILLCREST COURT,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T22:41:02.000,02 STATEN ISLAND,5030640046,STATEN ISLAND,961452,159276,ONLINE,Unspecified,STATEN ISLAND,40.60382281650951,-74.08210146322656,"{'latitude': '40.60382281650951', 'longitude': '-74.08210146322656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10692,30,1,14,76,76,LAKESIDE PLACE,HILLCREST COURT,LAKEVIEW TERRACE,SUV,2023-12-28T22:40:56.000,,,,,,,
1392,59864292,2023-12-28T20:07:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-42 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,41 ROAD,SANFORD AVENUE,ADDRESS,FLUSHING,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-29T00:05:14.000,07 QUEENS,4050637501,QUEENS,1030425,214497,ONLINE,Unspecified,QUEENS,40.755300656041214,-73.83333372825528,"{'latitude': '40.755300656041214', 'longitude': '-73.83333372825528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14190,22,3,3,67,67,41 ROAD,SANFORD AVENUE,COLLEGE POINT BOULEVARD,,2023-12-29T00:05:09.000,,,,,,,
1393,59866818,2023-12-28T20:07:46.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11420,127-07 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,,,ADDRESS,SOUTH OZONE PARK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,10 QUEENS,4116920004,QUEENS,1036799,185322,ONLINE,Unspecified,QUEENS,40.67518686746499,-73.81055491518414,"{'latitude': '40.67518686746499', 'longitude': '-73.81055491518414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,64,,,,,,,,,,,,
1394,59867797,2023-12-28T20:07:23.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11104,47-07 39 STREET,39 STREET,47 AVENUE,48 AVENUE,ADDRESS,SUNNYSIDE,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T21:10:28.000,02 QUEENS,4002000030,QUEENS,1004585,209485,PHONE,Unspecified,QUEENS,40.74164116824256,-73.92661695402963,"{'latitude': '40.74164116824256', 'longitude': '-73.92661695402963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16861,53,3,33,66,66,47 AVENUE,48 AVENUE,39 STREET,,2023-12-28T21:10:24.000,,,,,,,
1395,59864442,2023-12-28T20:07:05.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,30 RICHMAN PLAZA,RICHMAN PLAZA,DEAD END,HARLEM RIVER PARK BRIDGE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-28T20:15:13.000,05 BRONX,2028820229,BRONX,1005687,249694,ONLINE,Unspecified,BRONX,40.85200128682642,-73.92251180442457,"{'latitude': '40.85200128682642', 'longitude': '-73.92251180442457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,42,29,29,DEAD END,HARLEM RIVER PARK BRIDGE,RICHMAN PLAZA,,2023-12-28T20:15:10.000,,,,,,,
1396,59867677,2023-12-28T20:06:41.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10003,333 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T20:16:37.000,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,40.73172185922995,-73.98342407217982,"{'latitude': '40.73172185922995', 'longitude': '-73.98342407217982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,71,4,50,7,7,2 AVENUE,1 AVENUE,EAST   14 STREET,,2023-12-28T20:16:32.000,,,,,,,
1397,59866468,2023-12-28T20:06:26.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11369,22-59 95 STREET,95 STREET,DITMARS BOULEVARD,23 AVENUE,ADDRESS,EAST ELMHURST,,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-12-28T20:41:43.000,03 QUEENS,4010720044,QUEENS,1018779,219537,ONLINE,Unspecified,QUEENS,40.769187294539776,-73.87534340811719,"{'latitude': '40.769187294539776', 'longitude': '-73.87534340811719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,21,73,73,DITMARS BOULEVARD,23 AVENUE,95 STREET,,2023-12-28T20:41:40.000,,,,,,,
1398,59868715,2023-12-28T20:06:25.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11233,27 SHERLOCK PLACE,SHERLOCK PLACE,HERKIMER STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T21:07:13.000,16 BROOKLYN,3015720042,BROOKLYN,1010022,185807,ONLINE,Unspecified,BROOKLYN,40.67663653519731,-73.9070870622935,"{'latitude': '40.67663653519731', 'longitude': '-73.9070870622935', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,55,2,37,46,46,HERKIMER STREET,ATLANTIC AVENUE,SHERLOCK PLACE,,2023-12-28T21:07:07.000,,,,,,,
1399,59863296,2023-12-28T20:05:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,971 EAST  221 STREET,EAST  221 STREET,BRONXWOOD AVENUE,PAULDING AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-29T00:30:06.000,12 BRONX,2046920002,BRONX,1024460,260875,MOBILE,Unspecified,BRONX,40.88262414960078,-73.85458615777377,"{'latitude': '40.88262414960078', 'longitude': '-73.85458615777377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11607,29,5,2,30,30,BRONXWOOD AVENUE,PAULDING AVENUE,EAST  221 STREET,,2023-12-29T00:30:02.000,,,,,,,
1400,59868933,2023-12-28T20:05:39.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,27 ALLEN STREET,ALLEN STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T20:39:00.000,03 MANHATTAN,1003000024,MANHATTAN,986405,199993,MOBILE,Unspecified,MANHATTAN,40.71561106179875,-73.99222627559062,"{'latitude': '40.71561106179875', 'longitude': '-73.99222627559062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,2,2,CANAL STREET,HESTER STREET,ALLEN STREET,,2023-12-28T20:38:57.000,,,,,,,
1401,59863066,2023-12-28T20:05:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10014,115 BEDFORD STREET,BEDFORD STREET,GROVE STREET,CHRISTOPHER STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T20:30:03.000,02 MANHATTAN,1005850051,MANHATTAN,982663,206289,MOBILE,Unspecified,MANHATTAN,40.73289217531167,-74.00572626454722,"{'latitude': '40.73289217531167', 'longitude': '-74.00572626454722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,3,GROVE STREET,CHRISTOPHER STREET,BEDFORD STREET,,2023-12-28T20:30:01.000,,,,,,,
1402,59861880,2023-12-28T20:05:28.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11237,359 LINDEN STREET,LINDEN STREET,MYRTLE AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-28T20:23:08.000,04 BROOKLYN,3033280040,BROOKLYN,1008338,194245,MOBILE,Unspecified,BROOKLYN,40.699801638958306,-73.91312802818447,"{'latitude': '40.699801638958306', 'longitude': '-73.91312802818447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,53,MYRTLE AVENUE,WYCKOFF AVENUE,LINDEN STREET,,2023-12-28T20:23:03.000,,,,,,,
1403,59866484,2023-12-28T20:05:25.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10034,4908 BROADWAY,BROADWAY,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T20:48:36.000,12 MANHATTAN,1022350009,MANHATTAN,1005781,255285,PHONE,Unspecified,MANHATTAN,40.867346666724785,-73.92215406335913,"{'latitude': '40.867346666724785', 'longitude': '-73.92215406335913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092,47,4,39,22,22,WEST  204 STREET,WEST  207 STREET,BROADWAY,Car,2023-12-28T20:48:33.000,,,,,,,
1404,59868507,2023-12-28T20:05:11.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10301,VICTORY BOULEVARD,VICTORY BOULEVARD,LOGAN AVENUE,VICTORY BOULEVARD,INTERSECTION,,,In Progress,,,01 STATEN ISLAND,,STATEN ISLAND,954766,163446,MOBILE,Unspecified,STATEN ISLAND,40.615248879784595,-74.1061976544154,"{'latitude': '40.615248879784595', 'longitude': '-74.1061976544154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369,4,1,13,74,74,LOGAN AVENUE,VICTORY BOULEVARD,,,,,,,,,,
1405,59868823,2023-12-28T20:05:07.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10003,333 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T20:16:23.000,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,40.73172185922995,-73.98342407217982,"{'latitude': '40.73172185922995', 'longitude': '-73.98342407217982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,71,4,50,7,7,2 AVENUE,1 AVENUE,EAST   14 STREET,,2023-12-28T20:16:19.000,,,,,,,
1406,59868044,2023-12-28T20:05:06.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10460,2155 MOHEGAN AVENUE,MOHEGAN AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,06 BRONX,2031190066,BRONX,1016856,247912,PHONE,Unspecified,BRONX,40.84707604588779,-73.88214799349808,"{'latitude': '40.84707604588779', 'longitude': '-73.88214799349808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,22,31,31,,,,,,,,,,,,
1407,59862214,2023-12-28T20:05:06.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10460,2155 MOHEGAN AVENUE,MOHEGAN AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,06 BRONX,2031190066,BRONX,1016856,247912,PHONE,Unspecified,BRONX,40.84707604588779,-73.88214799349808,"{'latitude': '40.84707604588779', 'longitude': '-73.88214799349808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,22,31,31,,,,,,,,,,,,
1408,59868036,2023-12-28T20:05:06.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10460,2155 MOHEGAN AVENUE,MOHEGAN AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,06 BRONX,2031190066,BRONX,1016856,247912,PHONE,Unspecified,BRONX,40.84707604588779,-73.88214799349808,"{'latitude': '40.84707604588779', 'longitude': '-73.88214799349808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,22,31,31,,,,,,,,,,,,
1409,59866159,2023-12-28T20:05:05.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10025,2855 BROADWAY,BROADWAY,CATHEDRAL PARKWAY,WEST  111 STREET,ADDRESS,NEW YORK,,Closed,The Police Department visited the location and no Encampment was found.,2023-12-28T20:35:50.000,09 MANHATTAN,1018947501,MANHATTAN,993572,232449,ONLINE,Unspecified,MANHATTAN,40.80468979715932,-73.96632777689817,"{'latitude': '40.80468979715932', 'longitude': '-73.96632777689817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,37,4,23,17,17,CATHEDRAL PARKWAY,WEST  111 STREET,BROADWAY,,2023-12-28T20:35:47.000,,,,,,,
1410,59864622,2023-12-28T20:04:54.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462,2130 EAST TREMONT AVENUE,EAST TREMONT AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,09 BRONX,2039447501,BRONX,1023798,246085,PHONE,Unspecified,BRONX,40.84203310990234,-73.85706745697696,"{'latitude': '40.84203310990234', 'longitude': '-73.85706745697696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271,58,5,31,26,26,,,,,,,,,,,,
1411,59866729,2023-12-28T20:04:48.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10459,1142 EAST  165 STREET,EAST  165 STREET,LONGFELLOW AVENUE,WHITLOCK AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T20:48:12.000,02 BRONX,2027560080,BRONX,1015385,239951,ONLINE,Unspecified,BRONX,40.82523073194916,-73.887501763679,"{'latitude': '40.82523073194916', 'longitude': '-73.887501763679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937,8,5,43,24,24,LONGFELLOW AVENUE,WHITLOCK AVENUE,EAST  165 STREET,SUV,2023-12-28T20:48:08.000,,,,,,,
1412,59864282,2023-12-28T20:04:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,64-07 GATES AVENUE,GATES AVENUE,64 STREET,TRAFFIC AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T23:07:58.000,05 QUEENS,4036150004,QUEENS,1013080,197845,PHONE,Unspecified,QUEENS,40.70966860628819,-73.89601088286977,"{'latitude': '40.70966860628819', 'longitude': '-73.89601088286977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,34,62,62,64 STREET,TRAFFIC AVENUE,GATES AVENUE,,2023-12-28T23:07:53.000,,,,,,,
1413,59869424,2023-12-28T20:04:25.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,,In Progress,,,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,16,EAST  123 STREET,EAST  124 STREET,2 AVENUE,,,,,,,,,
1414,59869016,2023-12-28T20:04:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11209,402 82 STREET,82 STREET,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-28T20:06:22.000,10 BROOKLYN,3060080006,BROOKLYN,976824,167170,MOBILE,Unspecified,BROOKLYN,40.62551642756279,-74.02675162531,"{'latitude': '40.62551642756279', 'longitude': '-74.02675162531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41,41,4 AVENUE,5 AVENUE,82 STREET,,2023-12-28T20:06:19.000,,,,,,,
1415,59865257,2023-12-28T20:04:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11205,232 SPENCER STREET,SPENCER STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-12-28T21:04:05.000,03 BROOKLYN,3017620068,BROOKLYN,996844,191232,MOBILE,Unspecified,BROOKLYN,40.69155547712556,-73.95458609372089,"{'latitude': '40.69155547712556', 'longitude': '-73.95458609372089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,69,2,38,51,51,WILLOUGHBY AVENUE,DEKALB AVENUE,SPENCER STREET,,2023-12-28T21:04:01.000,,,,,,,
1416,59862598,2023-12-28T20:03:54.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10460,937 EAST  172 STREET,EAST  172 STREET,SOUTHERN BOULEVARD,HOE AVENUE,ADDRESS,BRONX,,In Progress,,,03 BRONX,2029820050,BRONX,1014964,243079,MOBILE,Unspecified,BRONX,40.833817663544345,-73.8890086155664,"{'latitude': '40.833817663544345', 'longitude': '-73.8890086155664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,34,5,43,25,25,SOUTHERN BOULEVARD,HOE AVENUE,EAST  172 STREET,,,,,,,,,
1417,59870095,2023-12-28T20:03:52.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11239,1420 FREEPORT LOOP,FREEPORT LOOP,BEND,BEND,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-12-28T20:51:12.000,05 BROOKLYN,3044520020,BROOKLYN,1017076,174597,PHONE,Unspecified,BROOKLYN,40.64584423999384,-73.88171065919408,"{'latitude': '40.64584423999384', 'longitude': '-73.88171065919408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13830,45,2,25,47,47,BEND,BEND,FREEPORT LOOP,,2023-12-28T20:51:07.000,,,,,,,
1418,59868824,2023-12-28T20:03:34.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10003,334 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-12-28T20:36:00.000,03 MANHATTAN,1004550024,MANHATTAN,988817,205871,ONLINE,Unspecified,MANHATTAN,40.73174383124967,-73.98352148730712,"{'latitude': '40.73174383124967', 'longitude': '-73.98352148730712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,70,4,50,5,5,2 AVENUE,1 AVENUE,EAST   14 STREET,,2023-12-28T20:35:57.000,,,,,,,
1419,59863677,2023-12-28T20:02:29.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10473,433 TAYLOR AVENUE,TAYLOR AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,ADDRESS,BRONX,,In Progress,,,09 BRONX,2034950059,BRONX,1022674,235767,ONLINE,Unspecified,BRONX,40.813718144111846,-73.86118885157721,"{'latitude': '40.813718144111846', 'longitude': '-73.86118885157721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11611,58,5,31,26,26,PATTERSON AVENUE,LACOMBE AVENUE,TAYLOR AVENUE,,,,,,,,,
1420,59863136,2023-12-28T20:01:55.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10003,333 EAST   14 STREET,EAST   14 STREET,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-12-28T20:16:13.000,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,40.73172185922995,-73.98342407217982,"{'latitude': '40.73172185922995', 'longitude': '-73.98342407217982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,71,4,50,7,7,2 AVENUE,1 AVENUE,EAST   14 STREET,,2023-12-28T20:16:08.000,,,,,,,
1421,59869148,2023-12-28T20:01:44.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3141 PERRY AVENUE,PERRY AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,07 BRONX,2033410022,BRONX,1017980,257587,PHONE,Unspecified,BRONX,40.873626761991936,-73.87803669393186,"{'latitude': '40.873626761991936', 'longitude': '-73.87803669393186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
1422,59869159,2023-12-28T20:01:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10472,1309 HARROD AVENUE,HARROD AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,09 BRONX,2038680063,BRONX,1019025,242551,PHONE,Unspecified,BRONX,40.83235340033378,-73.87433610923391,"{'latitude': '40.83235340033378', 'longitude': '-73.87433610923391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610,58,5,31,26,26,,,,,,,,,,,,
1423,59866871,2023-12-28T20:01:31.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,3165 DECATUR AVENUE,DECATUR AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-12-28T00:00:00.000,07 BRONX,2033490027,BRONX,1018409,257299,MOBILE,Unspecified,BRONX,40.87283464140425,-73.87648695594841,"{'latitude': '40.87283464140425', 'longitude': '-73.87648695594841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,,,,,,,,,,,,
